Id,label
65596,4
65597,3
65598,5
65599,2
65600,9
65601,2
65602,4
65603,7
65604,6
65605,4
65606,0
65607,7
65608,5
65609,8
65610,8
65611,1
65612,1
65613,8
65614,0
65615,6
65616,8
65617,8
65618,4
65619,1
65620,4
65621,1
65622,2
65623,8
65624,1
65625,8
65626,0
65627,3
65628,0
65629,9
65630,3
65631,3
65632,3
65633,3
65634,8
65635,0
65636,7
65637,3
65638,4
65639,9
65640,6
65641,7
65642,3
65643,5
65644,6
65645,4
65646,1
65647,7
65648,7
65649,2
65650,3
65651,9
65652,6
65653,8
65654,6
65655,6
65656,7
65657,2
65658,2
65659,8
65660,9
65661,9
65662,1
65663,5
65664,6
65665,0
65666,5
65667,3
65668,4
65669,3
65670,4
65671,2
65672,7
65673,3
65674,7
65675,2
65676,1
65677,9
65678,3
65679,6
65680,5
65681,4
65682,2
65683,9
65684,2
65685,2
65686,4
65687,6
65688,5
65689,4
65690,0
65691,8
65692,9
65693,1
65694,9
65695,0
65696,1
65697,2
65698,1
65699,0
65700,9
65701,5
65702,5
65703,6
65704,9
65705,8
65706,1
65707,1
65708,9
65709,6
65710,3
65711,6
65712,1
65713,9
65714,2
65715,1
65716,8
65717,7
65718,6
65719,7
65720,0
65721,3
65722,4
65723,4
65724,5
65725,0
65726,3
65727,0
65728,8
65729,7
65730,6
65731,8
65732,0
65733,1
65734,9
65735,9
65736,7
65737,8
65738,7
65739,9
65740,4
65741,2
65742,6
65743,5
65744,9
65745,1
65746,0
65747,8
65748,0
65749,6
65750,6
65751,3
65752,0
65753,7
65754,7
65755,4
65756,6
65757,3
65758,3
65759,3
65760,2
65761,8
65762,2
65763,8
65764,6
65765,9
65766,2
65767,6
65768,5
65769,2
65770,7
65771,0
65772,4
65773,7
65774,9
65775,9
65776,5
65777,8
65778,5
65779,8
65780,0
65781,8
65782,5
65783,7
65784,2
65785,8
65786,2
65787,2
65788,2
65789,1
65790,6
65791,0
65792,3
65793,6
65794,7
65795,0
65796,4
65797,6
65798,8
65799,0
65800,2
65801,4
65802,1
65803,3
65804,8
65805,4
65806,4
65807,6
65808,2
65809,5
65810,3
65811,9
65812,1
65813,4
65814,3
65815,4
65816,0
65817,1
65818,0
65819,1
65820,7
65821,7
65822,1
65823,1
65824,0
65825,7
65826,3
65827,6
65828,9
65829,4
65830,9
65831,9
65832,9
65833,3
65834,4
65835,1
65836,2
65837,1
65838,7
65839,5
65840,1
65841,2
65842,2
65843,0
65844,2
65845,3
65846,7
65847,7
65848,2
65849,7
65850,4
65851,8
65852,4
65853,8
65854,2
65855,4
65856,3
65857,5
65858,4
65859,8
65860,4
65861,8
65862,2
65863,3
65864,1
65865,9
65866,8
65867,2
65868,6
65869,8
65870,5
65871,8
65872,5
65873,3
65874,4
65875,7
65876,1
65877,4
65878,7
65879,8
65880,4
65881,9
65882,2
65883,0
65884,1
65885,6
65886,5
65887,3
65888,3
65889,3
65890,1
65891,0
65892,5
65893,2
65894,5
65895,3
65896,3
65897,5
65898,7
65899,3
65900,1
65901,7
65902,3
65903,3
65904,8
65905,2
65906,3
65907,5
65908,3
65909,9
65910,3
65911,4
65912,0
65913,9
65914,2
65915,8
65916,5
65917,6
65918,9
65919,5
65920,9
65921,6
65922,7
65923,3
65924,9
65925,5
65926,4
65927,7
65928,4
65929,1
65930,1
65931,0
65932,3
65933,1
65934,1
65935,5
65936,0
65937,5
65938,1
65939,6
65940,1
65941,1
65942,3
65943,7
65944,2
65945,9
65946,2
65947,3
65948,5
65949,8
65950,1
65951,0
65952,6
65953,3
65954,3
65955,9
65956,9
65957,7
65958,6
65959,8
65960,7
65961,9
65962,4
65963,0
65964,2
65965,6
65966,8
65967,9
65968,5
65969,1
65970,1
65971,1
65972,3
65973,5
65974,9
65975,3
65976,8
65977,2
65978,0
65979,9
65980,2
65981,9
65982,2
65983,8
65984,0
65985,7
65986,3
65987,7
65988,2
65989,1
65990,8
65991,8
65992,1
65993,7
65994,7
65995,1
65996,1
65997,3
65998,8
65999,9
66000,0
66001,5
66002,9
66003,3
66004,0
66005,0
66006,9
66007,6
66008,5
66009,4
66010,8
66011,5
66012,5
66013,2
66014,4
66015,2
66016,6
66017,8
66018,4
66019,0
66020,5
66021,3
66022,9
66023,1
66024,7
66025,5
66026,0
66027,4
66028,7
66029,6
66030,6
66031,2
66032,0
66033,3
66034,6
66035,7
66036,4
66037,2
66038,0
66039,6
66040,5
66041,5
66042,6
66043,4
66044,8
66045,7
66046,5
66047,5
66048,1
66049,7
66050,1
66051,8
66052,6
66053,4
66054,3
66055,4
66056,7
66057,7
66058,3
66059,4
66060,4
66061,5
66062,2
66063,2
66064,6
66065,8
66066,9
66067,1
66068,0
66069,7
66070,5
66071,1
66072,1
66073,7
66074,5
66075,4
66076,0
66077,3
66078,8
66079,4
66080,0
66081,6
66082,4
66083,4
66084,9
66085,8
66086,1
66087,5
66088,0
66089,2
66090,5
66091,0
66092,0
66093,9
66094,6
66095,9
66096,8
66097,1
66098,2
66099,7
66100,9
66101,2
66102,3
66103,0
66104,8
66105,6
66106,2
66107,1
66108,5
66109,8
66110,1
66111,4
66112,5
66113,0
66114,6
66115,8
66116,0
66117,7
66118,8
66119,7
66120,6
66121,8
66122,2
66123,2
66124,3
66125,6
66126,1
66127,2
66128,0
66129,0
66130,9
66131,6
66132,7
66133,5
66134,4
66135,3
66136,2
66137,9
66138,2
66139,1
66140,6
66141,4
66142,3
66143,7
66144,2
66145,2
66146,4
66147,1
66148,3
66149,7
66150,1
66151,1
66152,0
66153,4
66154,4
66155,1
66156,0
66157,0
66158,9
66159,7
66160,4
66161,3
66162,2
66163,3
66164,0
66165,1
66166,1
66167,2
66168,5
66169,2
66170,6
66171,1
66172,9
66173,3
66174,4
66175,1
66176,0
66177,8
66178,1
66179,2
66180,3
66181,9
66182,3
66183,9
66184,4
66185,2
66186,9
66187,9
66188,5
66189,6
66190,2
66191,4
66192,4
66193,4
66194,6
66195,4
66196,7
66197,4
66198,7
66199,0
66200,2
66201,2
66202,5
66203,3
66204,9
66205,4
66206,8
66207,4
66208,1
66209,1
66210,4
66211,5
66212,8
66213,4
66214,3
66215,6
66216,6
66217,7
66218,9
66219,6
66220,7
66221,3
66222,7
66223,1
66224,8
66225,2
66226,0
66227,9
66228,2
66229,7
66230,8
66231,8
66232,5
66233,2
66234,8
66235,7
66236,9
66237,4
66238,4
66239,7
66240,3
66241,6
66242,0
66243,2
66244,9
66245,9
66246,4
66247,8
66248,4
66249,3
66250,8
66251,0
66252,7
66253,0
66254,1
66255,1
66256,1
66257,4
66258,4
66259,7
66260,3
66261,4
66262,2
66263,2
66264,1
66265,1
66266,1
66267,0
66268,5
66269,1
66270,0
66271,4
66272,6
66273,4
66274,1
66275,4
66276,4
66277,0
66278,1
66279,6
66280,6
66281,6
66282,4
66283,7
66284,8
66285,0
66286,2
66287,3
66288,0
66289,1
66290,6
66291,9
66292,8
66293,5
66294,8
66295,4
66296,1
66297,8
66298,0
66299,1
66300,2
66301,4
66302,7
66303,9
66304,9
66305,0
66306,0
66307,2
66308,7
66309,9
66310,5
66311,7
66312,9
66313,5
66314,7
66315,2
66316,1
66317,0
66318,6
66319,2
66320,7
66321,2
66322,2
66323,2
66324,4
66325,5
66326,7
66327,6
66328,7
66329,4
66330,9
66331,8
66332,9
66333,7
66334,1
66335,1
66336,1
66337,7
66338,8
66339,1
66340,0
66341,4
66342,2
66343,6
66344,7
66345,4
66346,5
66347,0
66348,7
66349,6
66350,4
66351,3
66352,3
66353,3
66354,6
66355,1
66356,5
66357,4
66358,6
66359,1
66360,5
66361,6
66362,4
66363,2
66364,2
66365,1
66366,8
66367,6
66368,1
66369,1
66370,1
66371,8
66372,0
66373,1
66374,6
66375,9
66376,8
66377,8
66378,7
66379,2
66380,4
66381,7
66382,1
66383,1
66384,5
66385,8
66386,2
66387,6
66388,2
66389,6
66390,7
66391,1
66392,8
66393,3
66394,5
66395,7
66396,2
66397,8
66398,2
66399,3
66400,1
66401,2
66402,0
66403,8
66404,9
66405,7
66406,9
66407,5
66408,3
66409,3
66410,8
66411,5
66412,4
66413,5
66414,2
66415,4
66416,5
66417,2
66418,9
66419,9
66420,9
66421,1
66422,1
66423,1
66424,0
66425,8
66426,3
66427,5
66428,0
66429,0
66430,4
66431,1
66432,6
66433,4
66434,8
66435,2
66436,2
66437,1
66438,8
66439,5
66440,4
66441,7
66442,2
66443,0
66444,2
66445,0
66446,1
66447,1
66448,2
66449,7
66450,9
66451,9
66452,2
66453,7
66454,9
66455,5
66456,7
66457,4
66458,2
66459,3
66460,8
66461,2
66462,7
66463,9
66464,6
66465,6
66466,6
66467,6
66468,5
66469,1
66470,6
66471,2
66472,4
66473,4
66474,2
66475,3
66476,6
66477,2
66478,4
66479,4
66480,8
66481,3
66482,0
66483,7
66484,1
66485,9
66486,1
66487,3
66488,6
66489,3
66490,9
66491,9
66492,5
66493,9
66494,8
66495,1
66496,4
66497,5
66498,4
66499,3
66500,7
66501,2
66502,7
66503,4
66504,1
66505,5
66506,8
66507,9
66508,1
66509,6
66510,4
66511,7
66512,1
66513,3
66514,2
66515,8
66516,4
66517,4
66518,3
66519,8
66520,0
66521,2
66522,2
66523,0
66524,0
66525,1
66526,9
66527,3
66528,5
66529,2
66530,1
66531,9
66532,0
66533,1
66534,4
66535,5
66536,2
66537,7
66538,3
66539,7
66540,8
66541,5
66542,8
66543,1
66544,2
66545,8
66546,6
66547,7
66548,3
66549,9
66550,0
66551,0
66552,4
66553,8
66554,8
66555,5
66556,1
66557,8
66558,5
66559,7
66560,1
66561,5
66562,0
66563,4
66564,5
66565,3
66566,6
66567,0
66568,8
66569,2
66570,0
66571,4
66572,9
66573,4
66574,6
66575,8
66576,7
66577,4
66578,2
66579,8
66580,5
66581,3
66582,4
66583,5
66584,8
66585,6
66586,7
66587,7
66588,7
66589,0
66590,1
66591,3
66592,5
66593,5
66594,4
66595,9
66596,7
66597,0
66598,5
66599,0
66600,2
66601,6
66602,8
66603,7
66604,5
66605,8
66606,1
66607,7
66608,1
66609,3
66610,3
66611,6
66612,3
66613,0
66614,7
66615,7
66616,7
66617,2
66618,3
66619,1
66620,2
66621,7
66622,3
66623,5
66624,3
66625,8
66626,9
66627,8
66628,4
66629,3
66630,6
66631,2
66632,2
66633,9
66634,5
66635,3
66636,0
66637,1
66638,1
66639,3
66640,3
66641,1
66642,6
66643,7
66644,7
66645,6
66646,3
66647,3
66648,5
66649,1
66650,8
66651,6
66652,8
66653,9
66654,5
66655,4
66656,1
66657,3
66658,9
66659,2
66660,0
66661,7
66662,3
66663,7
66664,7
66665,5
66666,4
66667,1
66668,5
66669,7
66670,1
66671,0
66672,6
66673,8
66674,8
66675,1
66676,3
66677,3
66678,6
66679,5
66680,2
66681,7
66682,1
66683,9
66684,6
66685,7
66686,6
66687,6
66688,8
66689,1
66690,7
66691,6
66692,6
66693,1
66694,6
66695,4
66696,3
66697,7
66698,5
66699,3
66700,5
66701,6
66702,7
66703,8
66704,4
66705,6
66706,3
66707,1
66708,4
66709,0
66710,3
66711,4
66712,0
66713,9
66714,9
66715,2
66716,1
66717,3
66718,9
66719,3
66720,2
66721,4
66722,3
66723,7
66724,0
66725,1
66726,1
66727,1
66728,7
66729,8
66730,0
66731,3
66732,4
66733,7
66734,4
66735,6
66736,2
66737,3
66738,4
66739,8
66740,1
66741,7
66742,8
66743,4
66744,0
66745,0
66746,0
66747,5
66748,4
66749,2
66750,5
66751,4
66752,0
66753,3
66754,7
66755,6
66756,2
66757,3
66758,5
66759,9
66760,0
66761,0
66762,5
66763,8
66764,0
66765,5
66766,9
66767,5
66768,0
66769,3
66770,9
66771,1
66772,4
66773,0
66774,6
66775,0
66776,0
66777,8
66778,4
66779,1
66780,6
66781,8
66782,9
66783,8
66784,6
66785,3
66786,2
66787,2
66788,6
66789,9
66790,2
66791,8
66792,2
66793,9
66794,4
66795,9
66796,3
66797,0
66798,8
66799,8
66800,4
66801,7
66802,8
66803,6
66804,1
66805,5
66806,8
66807,8
66808,9
66809,0
66810,0
66811,9
66812,2
66813,2
66814,6
66815,8
66816,3
66817,1
66818,6
66819,8
66820,9
66821,3
66822,1
66823,4
66824,0
66825,9
66826,6
66827,6
66828,9
66829,9
66830,2
66831,7
66832,1
66833,7
66834,4
66835,1
66836,2
66837,9
66838,1
66839,3
66840,8
66841,2
66842,7
66843,7
66844,9
66845,3
66846,5
66847,5
66848,9
66849,8
66850,6
66851,3
66852,7
66853,5
66854,6
66855,8
66856,7
66857,3
66858,4
66859,7
66860,5
66861,3
66862,7
66863,7
66864,0
66865,6
66866,5
66867,1
66868,5
66869,0
66870,0
66871,8
66872,4
66873,6
66874,3
66875,2
66876,3
66877,7
66878,2
66879,8
66880,9
66881,3
66882,8
66883,7
66884,2
66885,3
66886,4
66887,4
66888,8
66889,0
66890,0
66891,5
66892,2
66893,1
66894,1
66895,5
66896,0
66897,6
66898,2
66899,4
66900,1
66901,3
66902,9
66903,3
66904,0
66905,5
66906,7
66907,4
66908,4
66909,9
66910,2
66911,4
66912,5
66913,5
66914,5
66915,1
66916,1
66917,8
66918,5
66919,2
66920,8
66921,6
66922,6
66923,0
66924,8
66925,0
66926,8
66927,3
66928,6
66929,0
66930,6
66931,7
66932,6
66933,2
66934,6
66935,2
66936,7
66937,0
66938,8
66939,0
66940,3
66941,9
66942,5
66943,9
66944,6
66945,9
66946,9
66947,1
66948,9
66949,3
66950,7
66951,6
66952,9
66953,1
66954,0
66955,6
66956,0
66957,0
66958,4
66959,0
66960,1
66961,4
66962,5
66963,3
66964,1
66965,4
66966,8
66967,7
66968,3
66969,4
66970,1
66971,6
66972,2
66973,1
66974,6
66975,4
66976,0
66977,1
66978,8
66979,0
66980,2
66981,7
66982,3
66983,3
66984,5
66985,1
66986,1
66987,4
66988,3
66989,7
66990,2
66991,1
66992,0
66993,4
66994,4
66995,8
66996,4
66997,4
66998,5
66999,9
67000,2
67001,3
67002,7
67003,1
67004,0
67005,5
67006,5
67007,3
67008,5
67009,2
67010,5
67011,6
67012,9
67013,1
67014,2
67015,5
67016,1
67017,8
67018,7
67019,5
67020,0
67021,7
67022,6
67023,6
67024,5
67025,5
67026,3
67027,6
67028,3
67029,0
67030,3
67031,5
67032,8
67033,7
67034,1
67035,9
67036,0
67037,0
67038,0
67039,1
67040,2
67041,4
67042,8
67043,2
67044,3
67045,0
67046,9
67047,5
67048,0
67049,0
67050,4
67051,9
67052,4
67053,4
67054,5
67055,3
67056,7
67057,5
67058,9
67059,7
67060,0
67061,6
67062,2
67063,9
67064,6
67065,4
67066,3
67067,2
67068,7
67069,3
67070,1
67071,7
67072,8
67073,0
67074,4
67075,7
67076,7
67077,8
67078,0
67079,2
67080,8
67081,3
67082,9
67083,3
67084,4
67085,1
67086,6
67087,8
67088,6
67089,4
67090,4
67091,3
67092,1
67093,2
67094,2
67095,0
67096,7
67097,7
67098,7
67099,9
67100,1
67101,0
67102,4
67103,6
67104,9
67105,0
67106,5
67107,6
67108,9
67109,7
67110,0
67111,2
67112,0
67113,4
67114,5
67115,4
67116,2
67117,9
67118,4
67119,1
67120,2
67121,1
67122,4
67123,1
67124,5
67125,5
67126,7
67127,9
67128,1
67129,2
67130,1
67131,2
67132,8
67133,1
67134,2
67135,0
67136,6
67137,1
67138,7
67139,6
67140,1
67141,8
67142,8
67143,2
67144,3
67145,7
67146,3
67147,0
67148,7
67149,9
67150,4
67151,8
67152,9
67153,0
67154,0
67155,3
67156,6
67157,0
67158,9
67159,3
67160,5
67161,3
67162,6
67163,6
67164,5
67165,7
67166,3
67167,7
67168,0
67169,8
67170,4
67171,8
67172,8
67173,9
67174,0
67175,8
67176,5
67177,9
67178,1
67179,1
67180,8
67181,4
67182,2
67183,6
67184,2
67185,9
67186,6
67187,3
67188,7
67189,9
67190,4
67191,3
67192,1
67193,1
67194,2
67195,3
67196,4
67197,8
67198,5
67199,4
67200,2
67201,7
67202,0
67203,9
67204,3
67205,9
67206,8
67207,4
67208,1
67209,8
67210,0
67211,8
67212,8
67213,5
67214,3
67215,6
67216,7
67217,3
67218,1
67219,4
67220,1
67221,6
67222,9
67223,8
67224,4
67225,8
67226,7
67227,1
67228,9
67229,1
67230,5
67231,7
67232,7
67233,7
67234,5
67235,2
67236,3
67237,9
67238,4
67239,7
67240,8
67241,7
67242,9
67243,7
67244,7
67245,4
67246,2
67247,6
67248,2
67249,8
67250,2
67251,2
67252,0
67253,7
67254,1
67255,3
67256,1
67257,8
67258,9
67259,1
67260,2
67261,6
67262,5
67263,5
67264,2
67265,4
67266,3
67267,2
67268,9
67269,1
67270,8
67271,3
67272,6
67273,1
67274,5
67275,9
67276,5
67277,3
67278,4
67279,7
67280,1
67281,9
67282,2
67283,5
67284,5
67285,9
67286,5
67287,2
67288,3
67289,5
67290,5
67291,8
67292,1
67293,5
67294,0
67295,2
67296,8
67297,9
67298,7
67299,1
67300,3
67301,8
67302,3
67303,7
67304,6
67305,8
67306,3
67307,2
67308,1
67309,7
67310,7
67311,1
67312,5
67313,5
67314,1
67315,5
67316,4
67317,2
67318,7
67319,2
67320,5
67321,3
67322,4
67323,6
67324,4
67325,1
67326,3
67327,3
67328,8
67329,8
67330,1
67331,9
67332,3
67333,0
67334,3
67335,7
67336,0
67337,1
67338,5
67339,8
67340,6
67341,0
67342,4
67343,2
67344,6
67345,6
67346,2
67347,5
67348,3
67349,7
67350,5
67351,2
67352,6
67353,3
67354,5
67355,1
67356,4
67357,1
67358,0
67359,1
67360,9
67361,3
67362,7
67363,5
67364,4
67365,5
67366,2
67367,0
67368,6
67369,3
67370,9
67371,9
67372,3
67373,3
67374,5
67375,8
67376,2
67377,2
67378,5
67379,4
67380,2
67381,5
67382,6
67383,7
67384,4
67385,5
67386,2
67387,8
67388,5
67389,4
67390,6
67391,5
67392,3
67393,2
67394,5
67395,4
67396,8
67397,0
67398,9
67399,5
67400,5
67401,8
67402,1
67403,5
67404,9
67405,1
67406,9
67407,4
67408,3
67409,0
67410,1
67411,9
67412,9
67413,2
67414,4
67415,2
67416,0
67417,0
67418,6
67419,6
67420,3
67421,8
67422,3
67423,5
67424,8
67425,8
67426,2
67427,6
67428,3
67429,4
67430,3
67431,6
67432,8
67433,9
67434,2
67435,3
67436,2
67437,1
67438,0
67439,9
67440,0
67441,4
67442,0
67443,9
67444,1
67445,5
67446,2
67447,5
67448,1
67449,1
67450,0
67451,0
67452,6
67453,9
67454,3
67455,2
67456,7
67457,9
67458,3
67459,3
67460,7
67461,7
67462,7
67463,3
67464,8
67465,4
67466,4
67467,2
67468,3
67469,0
67470,3
67471,4
67472,3
67473,5
67474,8
67475,7
67476,8
67477,6
67478,6
67479,8
67480,8
67481,6
67482,5
67483,8
67484,6
67485,9
67486,7
67487,3
67488,0
67489,0
67490,2
67491,9
67492,3
67493,5
67494,2
67495,8
67496,6
67497,7
67498,1
67499,6
67500,9
67501,6
67502,0
67503,1
67504,6
67505,1
67506,3
67507,0
67508,0
67509,6
67510,2
67511,1
67512,3
67513,3
67514,9
67515,1
67516,1
67517,1
67518,8
67519,6
67520,3
67521,1
67522,2
67523,6
67524,2
67525,1
67526,2
67527,9
67528,0
67529,1
67530,8
67531,9
67532,2
67533,0
67534,4
67535,3
67536,5
67537,3
67538,8
67539,7
67540,3
67541,9
67542,6
67543,6
67544,4
67545,0
67546,2
67547,9
67548,9
67549,4
67550,8
67551,5
67552,1
67553,2
67554,8
67555,8
67556,5
67557,5
67558,1
67559,1
67560,6
67561,4
67562,9
67563,9
67564,9
67565,0
67566,2
67567,9
67568,8
67569,2
67570,8
67571,9
67572,9
67573,0
67574,6
67575,5
67576,8
67577,6
67578,9
67579,7
67580,0
67581,1
67582,2
67583,3
67584,3
67585,9
67586,1
67587,9
67588,7
67589,0
67590,2
67591,9
67592,0
67593,8
67594,5
67595,6
67596,5
67597,8
67598,5
67599,9
67600,1
67601,5
67602,1
67603,5
67604,0
67605,7
67606,7
67607,2
67608,6
67609,7
67610,7
67611,0
67612,1
67613,4
67614,6
67615,3
67616,9
67617,4
67618,7
67619,5
67620,4
67621,2
67622,1
67623,7
67624,7
67625,2
67626,8
67627,2
67628,8
67629,6
67630,1
67631,5
67632,2
67633,8
67634,7
67635,1
67636,2
67637,6
67638,4
67639,7
67640,7
67641,3
67642,7
67643,2
67644,9
67645,7
67646,1
67647,7
67648,3
67649,9
67650,1
67651,4
67652,2
67653,3
67654,4
67655,0
67656,6
67657,9
67658,3
67659,6
67660,5
67661,9
67662,6
67663,8
67664,8
67665,0
67666,9
67667,4
67668,4
67669,4
67670,1
67671,3
67672,4
67673,2
67674,1
67675,6
67676,9
67677,7
67678,6
67679,3
67680,3
67681,5
67682,9
67683,5
67684,9
67685,0
67686,2
67687,6
67688,3
67689,5
67690,2
67691,8
67692,0
67693,1
67694,0
67695,2
67696,5
67697,6
67698,9
67699,7
67700,9
67701,4
67702,8
67703,9
67704,5
67705,8
67706,0
67707,0
67708,6
67709,1
67710,8
67711,4
67712,8
67713,1
67714,2
67715,9
67716,6
67717,9
67718,9
67719,8
67720,9
67721,4
67722,8
67723,7
67724,0
67725,8
67726,7
67727,8
67728,1
67729,0
67730,8
67731,7
67732,0
67733,6
67734,3
67735,7
67736,7
67737,7
67738,6
67739,3
67740,3
67741,6
67742,6
67743,2
67744,1
67745,9
67746,0
67747,5
67748,9
67749,4
67750,5
67751,2
67752,6
67753,7
67754,1
67755,6
67756,6
67757,0
67758,8
67759,3
67760,1
67761,5
67762,9
67763,2
67764,0
67765,5
67766,3
67767,4
67768,3
67769,6
67770,6
67771,1
67772,6
67773,0
67774,9
67775,2
67776,0
67777,1
67778,3
67779,5
67780,2
67781,1
67782,8
67783,0
67784,1
67785,8
67786,5
67787,8
67788,1
67789,3
67790,0
67791,0
67792,7
67793,2
67794,7
67795,8
67796,6
67797,0
67798,9
67799,0
67800,1
67801,2
67802,2
67803,7
67804,6
67805,1
67806,2
67807,3
67808,7
67809,2
67810,5
67811,0
67812,7
67813,5
67814,8
67815,6
67816,1
67817,7
67818,1
67819,9
67820,4
67821,6
67822,6
67823,5
67824,1
67825,7
67826,8
67827,2
67828,2
67829,5
67830,0
67831,2
67832,7
67833,9
67834,6
67835,8
67836,3
67837,6
67838,9
67839,2
67840,2
67841,9
67842,8
67843,9
67844,5
67845,9
67846,9
67847,4
67848,7
67849,1
67850,1
67851,8
67852,0
67853,2
67854,1
67855,0
67856,2
67857,1
67858,2
67859,7
67860,1
67861,5
67862,4
67863,2
67864,7
67865,9
67866,6
67867,8
67868,9
67869,1
67870,4
67871,2
67872,4
67873,8
67874,2
67875,9
67876,3
67877,8
67878,5
67879,8
67880,7
67881,1
67882,1
67883,6
67884,3
67885,3
67886,6
67887,6
67888,5
67889,1
67890,1
67891,6
67892,9
67893,9
67894,2
67895,8
67896,6
67897,5
67898,9
67899,4
67900,9
67901,4
67902,5
67903,2
67904,9
67905,3
67906,2
67907,2
67908,8
67909,2
67910,1
67911,1
67912,3
67913,5
67914,7
67915,8
67916,1
67917,6
67918,7
67919,8
67920,6
67921,6
67922,3
67923,6
67924,7
67925,2
67926,3
67927,3
67928,7
67929,2
67930,7
67931,1
67932,1
67933,4
67934,2
67935,4
67936,5
67937,2
67938,6
67939,2
67940,4
67941,7
67942,1
67943,3
67944,5
67945,3
67946,1
67947,3
67948,9
67949,1
67950,9
67951,0
67952,7
67953,8
67954,3
67955,4
67956,2
67957,4
67958,8
67959,8
67960,5
67961,3
67962,3
67963,4
67964,7
67965,0
67966,6
67967,0
67968,4
67969,3
67970,8
67971,7
67972,2
67973,3
67974,1
67975,6
67976,7
67977,2
67978,1
67979,9
67980,4
67981,7
67982,4
67983,7
67984,9
67985,4
67986,3
67987,2
67988,9
67989,2
67990,4
67991,4
67992,3
67993,8
67994,6
67995,6
67996,1
67997,5
67998,9
67999,6
68000,1
68001,2
68002,4
68003,0
68004,4
68005,8
68006,5
68007,3
68008,0
68009,5
68010,6
68011,5
68012,3
68013,1
68014,9
68015,2
68016,5
68017,2
68018,9
68019,0
68020,9
68021,9
68022,2
68023,3
68024,8
68025,5
68026,3
68027,0
68028,9
68029,6
68030,4
68031,0
68032,4
68033,6
68034,0
68035,0
68036,0
68037,8
68038,5
68039,1
68040,6
68041,1
68042,3
68043,9
68044,5
68045,3
68046,9
68047,7
68048,5
68049,8
68050,0
68051,0
68052,4
68053,9
68054,0
68055,5
68056,6
68057,3
68058,8
68059,5
68060,7
68061,8
68062,3
68063,4
68064,2
68065,7
68066,5
68067,8
68068,6
68069,2
68070,1
68071,6
68072,9
68073,9
68074,4
68075,2
68076,9
68077,8
68078,9
68079,2
68080,3
68081,0
68082,4
68083,5
68084,2
68085,3
68086,4
68087,2
68088,1
68089,3
68090,3
68091,3
68092,5
68093,5
68094,5
68095,4
68096,4
68097,4
68098,5
68099,7
68100,6
68101,1
68102,7
68103,9
68104,6
68105,4
68106,4
68107,6
68108,9
68109,4
68110,4
68111,1
68112,5
68113,4
68114,6
68115,5
68116,4
68117,6
68118,1
68119,6
68120,7
68121,0
68122,4
68123,3
68124,9
68125,8
68126,3
68127,7
68128,7
68129,6
68130,2
68131,3
68132,1
68133,3
68134,7
68135,1
68136,0
68137,0
68138,8
68139,2
68140,5
68141,1
68142,1
68143,9
68144,7
68145,7
68146,7
68147,2
68148,3
68149,7
68150,9
68151,9
68152,3
68153,9
68154,0
68155,2
68156,6
68157,9
68158,8
68159,9
68160,9
68161,3
68162,6
68163,7
68164,3
68165,8
68166,1
68167,4
68168,4
68169,8
68170,2
68171,6
68172,6
68173,6
68174,2
68175,1
68176,5
68177,1
68178,1
68179,1
68180,1
68181,9
68182,2
68183,5
68184,6
68185,3
68186,2
68187,4
68188,7
68189,3
68190,3
68191,1
68192,4
68193,7
68194,9
68195,5
68196,1
68197,1
68198,1
68199,7
68200,4
68201,1
68202,8
68203,9
68204,7
68205,7
68206,3
68207,7
68208,9
68209,1
68210,9
68211,2
68212,2
68213,2
68214,2
68215,7
68216,7
68217,2
68218,5
68219,1
68220,4
68221,1
68222,1
68223,9
68224,9
68225,5
68226,5
68227,1
68228,0
68229,0
68230,1
68231,1
68232,7
68233,0
68234,5
68235,0
68236,9
68237,6
68238,1
68239,0
68240,6
68241,6
68242,5
68243,3
68244,1
68245,5
68246,3
68247,5
68248,9
68249,3
68250,6
68251,7
68252,5
68253,6
68254,0
68255,8
68256,2
68257,5
68258,9
68259,7
68260,3
68261,0
68262,1
68263,3
68264,1
68265,2
68266,6
68267,0
68268,9
68269,7
68270,5
68271,5
68272,2
68273,3
68274,8
68275,8
68276,6
68277,6
68278,0
68279,8
68280,2
68281,7
68282,0
68283,0
68284,2
68285,7
68286,5
68287,2
68288,6
68289,0
68290,5
68291,0
68292,2
68293,5
68294,5
68295,7
68296,2
68297,4
68298,9
68299,3
68300,3
68301,1
68302,5
68303,5
68304,8
68305,4
68306,7
68307,3
68308,1
68309,3
68310,9
68311,2
68312,2
68313,5
68314,5
68315,8
68316,4
68317,1
68318,0
68319,4
68320,7
68321,1
68322,4
68323,6
68324,6
68325,1
68326,1
68327,1
68328,5
68329,7
68330,3
68331,0
68332,3
68333,1
68334,5
68335,4
68336,8
68337,4
68338,3
68339,3
68340,0
68341,7
68342,4
68343,3
68344,6
68345,2
68346,4
68347,7
68348,7
68349,7
68350,1
68351,8
68352,2
68353,8
68354,6
68355,1
68356,8
68357,0
68358,1
68359,6
68360,9
68361,9
68362,4
68363,8
68364,2
68365,8
68366,2
68367,8
68368,1
68369,6
68370,1
68371,8
68372,3
68373,7
68374,8
68375,8
68376,2
68377,1
68378,9
68379,4
68380,4
68381,0
68382,7
68383,9
68384,0
68385,0
68386,1
68387,3
68388,2
68389,7
68390,2
68391,7
68392,9
68393,3
68394,9
